row_key,task_group,length_bucket,fixed64_seed0_candidate_key,fixed64_seed0_canvas,fixed64_seed0_passed,ordinary_confidence_best_of_grid_candidate_key,ordinary_confidence_best_of_grid_canvas,ordinary_confidence_best_of_grid_passed,phase5_prefix_only_deterministic_proxy_candidate_key,phase5_prefix_only_deterministic_proxy_canvas,phase5_prefix_only_deterministic_proxy_passed,phase5_combined_deterministic_proxy_candidate_key,phase5_combined_deterministic_proxy_canvas,phase5_combined_deterministic_proxy_passed,fixed_score_only_abductive_selector_candidate_key,fixed_score_only_abductive_selector_canvas,fixed_score_only_abductive_selector_passed,best_of_8_oracle_ceiling_offline_only_candidate_key,best_of_8_oracle_ceiling_offline_only_canvas,best_of_8_oracle_ceiling_offline_only_passed
HumanEval-MultiLineInfilling:1305:b43898ea4e9afa09,HumanEval/59,medium,HumanEval-MultiLineInfilling:1305:b43898ea4e9afa09|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1305:b43898ea4e9afa09|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1305:b43898ea4e9afa09|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1305:b43898ea4e9afa09|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1305:b43898ea4e9afa09|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1305:b43898ea4e9afa09|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1306:896d42984bd4ca8a,HumanEval/59,long,HumanEval-MultiLineInfilling:1306:896d42984bd4ca8a|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1306:896d42984bd4ca8a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1306:896d42984bd4ca8a|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1306:896d42984bd4ca8a|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1306:896d42984bd4ca8a|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1306:896d42984bd4ca8a|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:1307:403ddb95fff86a49,HumanEval/59,long,HumanEval-MultiLineInfilling:1307:403ddb95fff86a49|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1307:403ddb95fff86a49|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1307:403ddb95fff86a49|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1307:403ddb95fff86a49|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1307:403ddb95fff86a49|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1307:403ddb95fff86a49|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:1308:5534aa93433e0db2,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1308:5534aa93433e0db2|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1308:5534aa93433e0db2|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1308:5534aa93433e0db2|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1308:5534aa93433e0db2|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1308:5534aa93433e0db2|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1308:5534aa93433e0db2|deployable_grid|canvas=128|seed=0,128,True
HumanEval-MultiLineInfilling:1309:060cfc57257408f8,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1309:060cfc57257408f8|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1309:060cfc57257408f8|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1309:060cfc57257408f8|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1309:060cfc57257408f8|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1309:060cfc57257408f8|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1309:060cfc57257408f8|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:130:08313bc03f8efbe3,HumanEval/1,short,HumanEval-MultiLineInfilling:130:08313bc03f8efbe3|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:130:08313bc03f8efbe3|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:130:08313bc03f8efbe3|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:130:08313bc03f8efbe3|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:130:08313bc03f8efbe3|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:130:08313bc03f8efbe3|deployable_grid|canvas=128|seed=0,128,True
HumanEval-MultiLineInfilling:1310:e3e9eb27f571d9ad,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1310:e3e9eb27f571d9ad|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1310:e3e9eb27f571d9ad|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1310:e3e9eb27f571d9ad|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1310:e3e9eb27f571d9ad|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1310:e3e9eb27f571d9ad|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1310:e3e9eb27f571d9ad|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1311:5e52e841e805cb25,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1311:5e52e841e805cb25|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1311:5e52e841e805cb25|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1311:5e52e841e805cb25|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1311:5e52e841e805cb25|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1311:5e52e841e805cb25|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1311:5e52e841e805cb25|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1312:691cfe79f909900b,HumanEval/59,short,HumanEval-MultiLineInfilling:1312:691cfe79f909900b|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1312:691cfe79f909900b|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1312:691cfe79f909900b|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1312:691cfe79f909900b|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1312:691cfe79f909900b|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1312:691cfe79f909900b|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1313:f5f94097d136a140,HumanEval/59,short,HumanEval-MultiLineInfilling:1313:f5f94097d136a140|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1313:f5f94097d136a140|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1313:f5f94097d136a140|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1313:f5f94097d136a140|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1313:f5f94097d136a140|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1313:f5f94097d136a140|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1314:c93e36b5b29c87ec,HumanEval/59,medium,HumanEval-MultiLineInfilling:1314:c93e36b5b29c87ec|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1314:c93e36b5b29c87ec|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1314:c93e36b5b29c87ec|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1314:c93e36b5b29c87ec|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1314:c93e36b5b29c87ec|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1314:c93e36b5b29c87ec|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1315:251ef159f061a343,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1315:251ef159f061a343|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1315:251ef159f061a343|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1315:251ef159f061a343|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1315:251ef159f061a343|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1315:251ef159f061a343|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1315:251ef159f061a343|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:1316:da079a10c290a89b,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1316:da079a10c290a89b|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1316:da079a10c290a89b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1316:da079a10c290a89b|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1316:da079a10c290a89b|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1316:da079a10c290a89b|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1316:da079a10c290a89b|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1317:1fca31c2bca3c14c,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1317:1fca31c2bca3c14c|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1317:1fca31c2bca3c14c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1317:1fca31c2bca3c14c|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1317:1fca31c2bca3c14c|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:1317:1fca31c2bca3c14c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1317:1fca31c2bca3c14c|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1318:a8e60d897f6d0649,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1318:a8e60d897f6d0649|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1318:a8e60d897f6d0649|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1318:a8e60d897f6d0649|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1318:a8e60d897f6d0649|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1318:a8e60d897f6d0649|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1318:a8e60d897f6d0649|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1319:9cf9bb5085d49f7d,HumanEval/59,short,HumanEval-MultiLineInfilling:1319:9cf9bb5085d49f7d|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1319:9cf9bb5085d49f7d|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1319:9cf9bb5085d49f7d|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1319:9cf9bb5085d49f7d|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1319:9cf9bb5085d49f7d|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1319:9cf9bb5085d49f7d|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:131:6355a39ba8fc3b72,HumanEval/1,medium,HumanEval-MultiLineInfilling:131:6355a39ba8fc3b72|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:131:6355a39ba8fc3b72|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:131:6355a39ba8fc3b72|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:131:6355a39ba8fc3b72|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:131:6355a39ba8fc3b72|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:131:6355a39ba8fc3b72|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1320:f9b36a6a470e98ba,HumanEval/59,medium,HumanEval-MultiLineInfilling:1320:f9b36a6a470e98ba|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1320:f9b36a6a470e98ba|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1320:f9b36a6a470e98ba|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1320:f9b36a6a470e98ba|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1320:f9b36a6a470e98ba|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1320:f9b36a6a470e98ba|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1321:4df3386a485b1e3f,HumanEval/59,long,HumanEval-MultiLineInfilling:1321:4df3386a485b1e3f|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1321:4df3386a485b1e3f|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1321:4df3386a485b1e3f|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1321:4df3386a485b1e3f|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1321:4df3386a485b1e3f|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1321:4df3386a485b1e3f|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1322:1e0026b717e71e24,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1322:1e0026b717e71e24|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1322:1e0026b717e71e24|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1322:1e0026b717e71e24|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1322:1e0026b717e71e24|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:1322:1e0026b717e71e24|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1322:1e0026b717e71e24|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1323:4d97cde9937ecee6,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1323:4d97cde9937ecee6|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1323:4d97cde9937ecee6|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1323:4d97cde9937ecee6|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1323:4d97cde9937ecee6|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1323:4d97cde9937ecee6|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1323:4d97cde9937ecee6|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:1324:b48384d96bfd7287,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1324:b48384d96bfd7287|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1324:b48384d96bfd7287|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1324:b48384d96bfd7287|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1324:b48384d96bfd7287|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1324:b48384d96bfd7287|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1324:b48384d96bfd7287|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1325:f7a4b3f9809a513b,HumanEval/59,short,HumanEval-MultiLineInfilling:1325:f7a4b3f9809a513b|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1325:f7a4b3f9809a513b|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1325:f7a4b3f9809a513b|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1325:f7a4b3f9809a513b|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1325:f7a4b3f9809a513b|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:1325:f7a4b3f9809a513b|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:1326:4b7e521b08969e0d,HumanEval/59,long,HumanEval-MultiLineInfilling:1326:4b7e521b08969e0d|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1326:4b7e521b08969e0d|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1326:4b7e521b08969e0d|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1326:4b7e521b08969e0d|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1326:4b7e521b08969e0d|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1326:4b7e521b08969e0d|deployable_grid|canvas=128|seed=0,128,True
HumanEval-MultiLineInfilling:1327:b6a3e42ac25df9db,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1327:b6a3e42ac25df9db|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1327:b6a3e42ac25df9db|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1327:b6a3e42ac25df9db|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1327:b6a3e42ac25df9db|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1327:b6a3e42ac25df9db|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:1327:b6a3e42ac25df9db|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:1328:1be862fed7581d85,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1328:1be862fed7581d85|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1328:1be862fed7581d85|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1328:1be862fed7581d85|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1328:1be862fed7581d85|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1328:1be862fed7581d85|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1328:1be862fed7581d85|deployable_grid|canvas=128|seed=0,128,True
HumanEval-MultiLineInfilling:1329:af4ec6475b33affb,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1329:af4ec6475b33affb|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1329:af4ec6475b33affb|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1329:af4ec6475b33affb|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1329:af4ec6475b33affb|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1329:af4ec6475b33affb|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1329:af4ec6475b33affb|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:132:ca118bbfa60d1772,HumanEval/1,short,HumanEval-MultiLineInfilling:132:ca118bbfa60d1772|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:132:ca118bbfa60d1772|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:132:ca118bbfa60d1772|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:132:ca118bbfa60d1772|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:132:ca118bbfa60d1772|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:132:ca118bbfa60d1772|deployable_grid|canvas=128|seed=0,128,True
HumanEval-MultiLineInfilling:1330:31739526ac97f39f,HumanEval/59,medium,HumanEval-MultiLineInfilling:1330:31739526ac97f39f|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1330:31739526ac97f39f|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1330:31739526ac97f39f|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1330:31739526ac97f39f|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:1330:31739526ac97f39f|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1330:31739526ac97f39f|deployable_grid|canvas=128|seed=0,128,True
HumanEval-MultiLineInfilling:1331:bd44c03234d6c39b,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1331:bd44c03234d6c39b|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1331:bd44c03234d6c39b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1331:bd44c03234d6c39b|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:1331:bd44c03234d6c39b|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1331:bd44c03234d6c39b|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1331:bd44c03234d6c39b|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1332:66f5dc856a13bcd7,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1332:66f5dc856a13bcd7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1332:66f5dc856a13bcd7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1332:66f5dc856a13bcd7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1332:66f5dc856a13bcd7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1332:66f5dc856a13bcd7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1332:66f5dc856a13bcd7|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1333:7fd1b56a7deb200b,HumanEval/59,extreme,HumanEval-MultiLineInfilling:1333:7fd1b56a7deb200b|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1333:7fd1b56a7deb200b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1333:7fd1b56a7deb200b|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1333:7fd1b56a7deb200b|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1333:7fd1b56a7deb200b|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:1333:7fd1b56a7deb200b|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:1334:5a97f704d8304251,HumanEval/59,medium,HumanEval-MultiLineInfilling:1334:5a97f704d8304251|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1334:5a97f704d8304251|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1334:5a97f704d8304251|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1334:5a97f704d8304251|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:1334:5a97f704d8304251|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1334:5a97f704d8304251|deployable_grid|canvas=128|seed=0,128,True
HumanEval-MultiLineInfilling:1335:146c498ac2f8ea2b,HumanEval/59,long,HumanEval-MultiLineInfilling:1335:146c498ac2f8ea2b|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1335:146c498ac2f8ea2b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1335:146c498ac2f8ea2b|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1335:146c498ac2f8ea2b|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:1335:146c498ac2f8ea2b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:1335:146c498ac2f8ea2b|deployable_grid|canvas=32|seed=0,32,True
