task_id,oracle_bucket,baseline_selected_length,route2_primary_selected_length,route2_selected_length,route2_rescue_length,route2_selected_minus_oracle_length,route2_abs_selected_minus_oracle_length,route2_primary_stop_reason,route2_final_source,route2_trace_top1_last,route2_trace_top1_median,route2_trace_confidence_max,route2_trace_max_remaining_plateau_steps,route2_best_len,route2_best_long_len,route2_long_score_max,route2_long_ratio,classes,pairwise,oracle_length,baseline_passed,route2_passed,route2_triggered,rescue_len_ge_oracle
SingleLineInfilling/HumanEval/140/L10,13-16,10,10,10,,-4,4,global_gap_early_commit,primary,0.93359375,0.96875,0.984375,6.0,10.0,14.0,0.741383184345493,0.6638704678766226,tie_fail;unchanged_fail,tie_fail,14,False,False,False,
SingleLineInfilling/HumanEval/140/L11,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,24.0,0.7043020907300107,0.6480900861990362,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/140/L12,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.99609375,0.998046875,1.0,8.0,8.0,14.0,0.681889472021472,0.6019058800924061,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/140/L13,13-16,5,5,5,,-8,8,global_gap_early_commit,primary,0.96484375,0.94140625,0.98046875,12.0,5.0,14.0,0.7139245478882525,0.6885524654256857,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/140/L14,<=8,6,6,6,,1,1,global_gap_early_commit,primary,0.9921875,0.99609375,0.99609375,10.0,6.0,14.0,0.6864659114310121,0.6189131151237693,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/140/L15,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.9921875,0.99609375,0.99609375,6.0,10.0,15.0,0.8869166730706917,0.7755014320384532,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/140/L16,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,0.99609375,10.0,6.0,13.0,0.7563185004169947,0.6818917462966583,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/140/L17,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.921875,0.9609375,0.98046875,6.0,10.0,24.0,0.6948483713913528,0.6197121351906801,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/140/L18,<=8,11,11,11,,5,5,global_gap_early_commit,primary,0.99609375,1.0,1.0,5.0,11.0,24.0,1.101358302953641,0.9575133857401771,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/140/L19,<=8,7,7,7,,2,2,global_gap_early_commit,primary,1.0,0.92578125,1.0,8.0,7.0,13.0,0.501174909914876,0.5651608042120141,tie_fail;unchanged_fail,tie_fail,5,False,False,False,
SingleLineInfilling/HumanEval/140/L2,9-12,8,8,8,,-3,3,global_gap_early_commit,primary,0.96875,0.96875,0.98046875,8.0,8.0,14.0,0.7688418208027336,0.6977377453711275,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/140/L3,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.953125,0.953125,0.97265625,8.0,8.0,16.0,0.581269825547347,0.531784153303568,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/140/L4,9-12,9,9,9,,0,0,global_gap_early_commit,primary,0.88671875,0.9296875,0.95703125,7.0,9.0,15.0,1.0753290233085069,0.9848287037445971,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/140/L5,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.97265625,0.97265625,0.984375,10.0,6.0,13.0,0.883890295668054,0.8161122729301711,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/140/L6,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,14.0,0.6590072749737717,0.606410356102816,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/140/L7,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,6.0,10.0,13.0,0.8155482624978436,0.7130983830463405,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/140/L8,9-12,6,6,6,,-4,4,global_gap_early_commit,primary,0.99609375,1.0,1.0,10.0,6.0,14.0,0.9930873518701975,0.8918634694107755,tie_fail;unchanged_fail,tie_fail,10,False,False,False,
SingleLineInfilling/HumanEval/140/L9,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.98046875,0.98828125,0.9921875,6.0,10.0,16.0,0.7750264340631292,0.6803349218998249,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/141/L0,13-16,14,14,14,,0,0,global_gap_early_commit,primary,0.95703125,0.9609375,0.98046875,4.0,14.0,14.0,1.1303805341564,1.0,tie_pass,tie_pass,14,True,True,False,
SingleLineInfilling/HumanEval/141/L1,9-12,9,9,9,,-3,3,global_gap_early_commit,primary,0.9765625,0.984375,0.98828125,7.0,9.0,14.0,0.7551125025741133,0.669694226123254,tie_pass,tie_pass,12,True,True,False,
SingleLineInfilling/HumanEval/141/L10,17-24,9,9,9,,-11,11,global_gap_early_commit,primary,0.87109375,0.76171875,0.94140625,7.0,9.0,14.0,0.7779946996218137,0.811939356323077,tie_fail;missed_failed_long;unchanged_fail,tie_fail,20,False,False,False,
SingleLineInfilling/HumanEval/141/L11,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.9765625,0.98046875,0.984375,8.0,8.0,13.0,0.8565534823999699,0.7680836321499918,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/141/L12,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,20.0,1.0613232826615069,0.9531442156204656,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/141/L13,<=8,5,5,5,,-1,1,global_gap_early_commit,primary,0.98828125,0.84765625,0.9921875,12.0,5.0,13.0,0.4875065032808339,0.5221826582036124,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/141/L2,9-12,11,11,11,,0,0,global_gap_early_commit,primary,0.9609375,0.96484375,0.984375,5.0,11.0,15.0,0.7812219400104538,0.6983596762746498,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/141/L3,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,24.0,0.8555616001485364,0.768355508270377,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/141/L4,9-12,12,12,12,,0,0,global_gap_early_commit,primary,0.60546875,0.94140625,0.97265625,5.0,12.0,14.0,0.8649470484030752,0.7850048463760997,tie_pass,tie_pass,12,True,True,False,
SingleLineInfilling/HumanEval/141/L5,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,16.0,0.9503300322440752,0.8534643383044888,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/141/L6,13-16,8,8,8,,-5,5,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,13.0,1.0934725307233657,0.9652114792310401,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/141/L7,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,24.0,0.893376477503168,0.8023159727243164,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/141/L8,13-16,13,13,13,,0,0,global_gap_early_commit,primary,0.99609375,0.9765625,1.0,4.0,11.0,13.0,1.0980286662680465,0.9855374441253463,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/141/L9,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,24.0,0.7988392841165893,0.7174148115894682,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/142/L0,<=8,5,5,5,,0,0,global_gap_early_commit,primary,0.98828125,0.98828125,0.9921875,12.0,5.0,13.0,0.7107571449701877,0.6504131041838505,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/142/L1,9-12,10,10,10,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,6.0,10.0,13.0,0.9522323288382644,0.8293596875972138,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/142/L2,9-12,11,11,11,,1,1,global_gap_early_commit,primary,0.98828125,0.984375,0.99609375,5.0,11.0,13.0,0.9476761932935837,0.833711580869785,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/142/L3,9-12,11,11,11,,0,0,global_gap_early_commit,primary,1.0,0.99609375,1.0,5.0,11.0,13.0,0.7563185004169947,0.6575381382154005,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/142/L4,17-24,10,10,10,,-8,8,global_gap_early_commit,primary,0.93359375,0.96484375,0.9765625,6.0,10.0,15.0,0.9190846353064162,0.8229929673920784,tie_pass,tie_pass,18,True,True,False,
SingleLineInfilling/HumanEval/142/L5,9-12,11,11,11,,0,0,global_gap_early_commit,primary,1.0,0.99609375,1.0,5.0,11.0,13.0,0.7790991781403981,0.6773435038242981,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/142/L6,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.9921875,0.9921875,0.99609375,14.0,4.0,16.0,0.8442252228187658,0.7798920778128181,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/142/L7,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,13.0,1.0843602596340043,0.9571680502374481,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/142/L8,<=8,9,9,9,,3,3,no_remaining_masks,primary,0.322265625,0.46484375,0.9140625,7.0,3.0,13.0,0.43055480897232523,0.6572664765774844,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/143/L0,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.99609375,1.0,1.0,8.0,7.0,13.0,0.7836553136850788,0.6972992536059025,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/143/L1,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,14.0,1.1166512159277797,0.9856713741110542,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/143/L10,9-12,9,9,9,,-1,1,global_gap_early_commit,primary,0.6171875,0.78125,0.9140625,7.0,9.0,13.0,0.46016969001274977,0.6792972186712032,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/143/L2,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,20.0,1.0519724167349738,0.9360487553563329,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/143/L3,9-12,13,13,13,,3,3,global_gap_early_commit,primary,0.984375,0.92578125,0.9921875,4.0,13.0,13.0,1.0798041240893237,1.0,tie_fail;unchanged_fail,tie_fail,10,False,False,False,
SingleLineInfilling/HumanEval/143/L4,<=8,11,11,11,,4,4,global_gap_early_commit,primary,1.0,0.99609375,1.0,5.0,11.0,16.0,0.9687830425789116,0.8556757242297335,tie_fail;unchanged_fail,tie_fail,7,False,False,False,
SingleLineInfilling/HumanEval/143/L5,9-12,12,12,12,,0,0,global_gap_early_commit,primary,0.98828125,0.9765625,0.99609375,5.0,9.0,14.0,1.0342753065560581,0.9100838136963855,tie_pass,tie_pass,12,True,True,False,
SingleLineInfilling/HumanEval/143/L6,9-12,12,12,12,,1,1,global_gap_early_commit,primary,0.98828125,0.9921875,0.99609375,5.0,12.0,13.0,1.002349819829752,0.8703114366708271,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/143/L7,<=8,10,10,10,,3,3,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,6.0,10.0,13.0,0.7335378226935911,0.6413901657567644,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/143/L8,13-16,12,12,12,,-4,4,global_gap_early_commit,primary,0.98046875,0.984375,0.9921875,5.0,12.0,13.0,0.9340077866595415,0.8141774435402437,tie_pass,tie_pass,16,True,True,False,
SingleLineInfilling/HumanEval/143/L9,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,20.0,0.9117094278369773,0.8047686436981385,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/144/L0,9-12,10,10,10,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,6.0,10.0,13.0,1.0342427686425169,0.9007877946630025,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/144/L1,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.99609375,1.0,1.0,6.0,10.0,13.0,0.8018798558638015,0.698408157976601,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/144/L2,9-12,11,11,11,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,5.0,11.0,13.0,0.7790991781403981,0.6746976307624845,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/144/L3,9-12,12,12,12,,0,0,global_gap_early_commit,primary,0.99609375,1.0,1.0,5.0,12.0,13.0,0.9977936842850712,0.8629580031417367,tie_pass,tie_pass,12,True,True,False,
SingleLineInfilling/HumanEval/144/L4,17-24,11,11,11,,-7,7,global_gap_early_commit,primary,0.98046875,0.98046875,0.99609375,5.0,11.0,13.0,0.7153132805148684,0.6317990535077417,tie_pass,tie_pass,18,True,True,False,
SingleLineInfilling/HumanEval/144/L5,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.9921875,0.99609375,0.99609375,14.0,4.0,16.0,0.5582035626288014,0.5156663465319726,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/144/L6,<=8,7,7,7,,3,3,global_gap_early_commit,primary,1.0,0.830078125,1.0,8.0,5.0,13.0,0.646971247344658,0.7126959485266472,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/145/L0,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,14.0,0.8374884119458348,0.7452001337262705,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/145/L1,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,10.0,6.0,13.0,0.5968537563531705,0.5381193901497725,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/145/L2,17-24,14,14,14,,-6,6,global_gap_early_commit,primary,0.9765625,0.98046875,0.9921875,4.0,14.0,14.0,1.13953341297548,1.0,tie_fail;missed_failed_long;unchanged_fail,tie_fail,20,False,False,False,
SingleLineInfilling/HumanEval/145/L3,13-16,8,8,8,,-6,6,global_gap_early_commit,primary,0.94140625,0.94921875,0.97265625,8.0,8.0,14.0,0.9793580336415773,0.9032957604432921,tie_fail;unchanged_fail,tie_fail,14,False,False,False,
SingleLineInfilling/HumanEval/145/L4,13-16,9,9,9,,-4,4,global_gap_early_commit,primary,0.81640625,0.81640625,0.93359375,7.0,5.0,13.0,0.5558485364510443,0.5273417392058911,tie_fail;unchanged_fail,tie_fail,13,False,False,False,
SingleLineInfilling/HumanEval/145/L5,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.46016969001274977,0.4132652938128397,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/145/L6,9-12,3,3,32,32,20,20,no_remaining_masks,rescue,0.3125,0.375,0.76953125,21.0,,,,,tie_fail;unchanged_fail,tie_fail,12,False,False,True,True
SingleLineInfilling/HumanEval/146/L1,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.6834203317021036,0.6137603373458015,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/146/L2,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,14.0,0.9152878819080161,0.8144263756571263,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/146/L3,9-12,9,9,9,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,7.0,9.0,14.0,1.0434281853751384,0.9181376527556455,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/146/L4,17-24,24,24,24,,3,3,global_gap_early_commit,primary,0.83203125,0.833984375,0.93359375,2.0,24.0,24.0,1.0588165659296804,1.0,tie_pass,tie_pass,21,True,True,False,
SingleLineInfilling/HumanEval/146/L5,9-12,9,9,9,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,7.0,9.0,13.0,0.6378589762552966,0.5590750623964729,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/146/L6,25+,11,11,11,,-16,16,global_gap_early_commit,primary,0.98828125,0.7578125,0.99609375,5.0,11.0,24.0,0.7373901084153132,0.7784566213926885,tie_fail;missed_failed_long;unchanged_fail,tie_fail,27,False,False,False,
SingleLineInfilling/HumanEval/146/L7,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.99609375,1.0,1.0,10.0,6.0,16.0,0.7796396866468384,0.7001721998711582,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/146/L9,<=8,3,3,3,,-2,2,global_gap_early_commit,primary,0.984375,0.984375,0.9921875,21.0,3.0,13.0,0.4214425378829639,0.4040276150728684,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/147/L0,17-24,16,16,16,,-6,6,global_gap_early_commit,primary,0.7109375,0.7421875,0.890625,4.0,16.0,16.0,0.9641697899952024,1.0,tie_fail;missed_failed_long;unchanged_fail,tie_fail,22,False,False,False,
SingleLineInfilling/HumanEval/147/L1,<=8,5,5,5,,0,0,global_gap_early_commit,primary,0.9921875,0.99609375,0.99609375,12.0,5.0,13.0,0.6834203317021036,0.6229446774611539,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/147/L2,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,15.0,0.7260768618920688,0.6409102215294451,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/147/L3,9-12,13,13,13,,2,2,global_gap_early_commit,primary,0.9921875,0.98828125,0.99609375,4.0,11.0,13.0,1.1527022928042148,0.9982368455140853,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/147/L4,9-12,13,13,13,,2,2,global_gap_early_commit,primary,0.96875,0.98828125,0.9921875,4.0,13.0,13.0,1.1572584283488954,1.0,tie_fail;unchanged_fail,tie_fail,11,False,False,False,
SingleLineInfilling/HumanEval/147/L5,17-24,22,22,22,,3,3,global_gap_early_commit,primary,0.96875,0.97265625,0.98828125,2.0,4.0,20.0,0.8836568300573779,0.9251613609632691,tie_pass,tie_pass,19,True,True,False,
SingleLineInfilling/HumanEval/147/L6,13-16,14,14,14,,-1,1,global_gap_early_commit,primary,0.7578125,0.86328125,0.921875,4.0,14.0,14.0,1.0754632612419188,1.0,tie_pass,tie_pass,15,True,True,False,
SingleLineInfilling/HumanEval/147/L7,<=8,5,5,5,,-1,1,global_gap_early_commit,primary,0.9140625,0.86328125,0.9453125,12.0,5.0,14.0,0.4118795468586072,0.5533830952676421,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/148/L0,25+,4,4,4,,-32,32,no_remaining_masks,primary,0.11474609375,0.5078125,0.77734375,16.0,4.0,13.0,0.44650128337870765,0.6115199508141315,tie_fail;missed_failed_long;unchanged_fail,tie_fail,36,False,False,False,
SingleLineInfilling/HumanEval/148/L1,17-24,20,20,20,,-3,3,global_gap_early_commit,primary,0.83203125,0.9140625,0.97265625,3.0,20.0,20.0,1.103402179330906,1.0,tie_pass,tie_pass,23,True,True,False,
SingleLineInfilling/HumanEval/148/L2,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.984375,0.98828125,0.9921875,14.0,4.0,13.0,0.4647258255574304,0.4310021700579754,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/148/L3,13-16,13,13,13,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,4.0,13.0,13.0,1.1663706994382568,1.0,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/148/L4,13-16,28,28,28,,15,15,global_gap_early_commit,primary,0.9453125,0.92578125,0.984375,2.0,13.0,13.0,1.1663706994382568,1.0,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/148/L5,9-12,11,11,11,,0,0,global_gap_early_commit,primary,0.91015625,0.96484375,0.98046875,5.0,11.0,14.0,0.8329119725362947,0.735667867825584,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/148/L6,17-24,15,15,15,,-3,3,global_gap_early_commit,primary,0.9765625,0.98828125,0.9921875,4.0,15.0,15.0,1.1626420636626165,1.0,tie_fail;missed_failed_long;unchanged_fail,tie_fail,18,False,False,False,
SingleLineInfilling/HumanEval/148/L7,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,13.0,0.8155482624978436,0.7504574396390897,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/148/L8,17-24,12,12,12,,-6,6,global_gap_early_commit,primary,0.69140625,0.8359375,0.90234375,5.0,7.0,13.0,0.943120057748903,0.8768695312549593,tie_fail;missed_failed_long;unchanged_fail,tie_fail,18,False,False,False,
SingleLineInfilling/HumanEval/149/L0,<=8,6,6,6,,1,1,global_gap_early_commit,primary,0.45703125,0.62890625,0.75390625,10.0,4.0,13.0,0.3417101658510518,0.4522246827277171,tie_fail;unchanged_fail,tie_fail,5,False,False,False,
SingleLineInfilling/HumanEval/149/L1,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,0.99609375,8.0,7.0,20.0,1.0332706848819075,0.9230134097261854,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/149/L2,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,14.0,0.7596889419836533,0.6759738917954147,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/149/L3,9-12,13,13,13,,2,2,global_gap_early_commit,primary,0.96484375,0.9765625,0.98828125,4.0,13.0,13.0,1.1390338861701725,1.0,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/149/L4,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,14.0,0.7825711390313538,0.6907778892335666,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/149/L5,9-12,3,3,3,,-9,9,global_gap_early_commit,primary,0.57421875,0.57421875,0.71484375,21.0,3.0,13.0,0.34398823362339215,0.4966474265386123,tie_fail;unchanged_fail,tie_fail,12,False,False,False,
SingleLineInfilling/HumanEval/15/L0,17-24,3,3,32,32,13,13,no_remaining_masks,rescue,0.197265625,0.25,0.73046875,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,19,False,False,True,True
SingleLineInfilling/HumanEval/150/L0,<=8,6,6,6,,-2,2,global_gap_early_commit,primary,0.984375,0.98046875,0.9921875,10.0,6.0,20.0,0.9678146233961759,0.8829630493350066,tie_fail;unchanged_fail,tie_fail,8,False,False,False,
SingleLineInfilling/HumanEval/150/L1,<=8,6,6,6,,2,2,global_gap_early_commit,primary,0.88671875,0.921875,0.9453125,10.0,4.0,16.0,1.0610480942530935,0.9840512534684779,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/150/L2,9-12,11,11,11,,0,0,global_gap_early_commit,primary,0.984375,0.984375,0.98046875,5.0,11.0,13.0,0.883890295668054,0.7806943718503305,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/150/L3,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.95703125,0.96875,0.984375,6.0,10.0,15.0,0.6387638215379593,0.5696921918881446,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/150/L4,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,13.0,0.5467362653616828,0.5030999595345853,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/150/L5,<=8,7,7,7,,4,4,global_gap_early_commit,primary,0.890625,0.90625,0.94140625,8.0,3.0,14.0,0.7459596237550331,0.70945927454509,tie_pass,tie_pass,3,True,True,False,
SingleLineInfilling/HumanEval/150/L6,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,16.0,0.49131140016501945,0.45209868304306716,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/150/L7,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.99609375,0.99609375,0.99609375,21.0,3.0,13.0,0.45561355446806906,0.42990808158423965,tie_pass,tie_pass,4,True,True,False,
